gse_id	split_id	split_path	pass	fail_reason	contrast_label	control_label	tissue	time_h	n_split_samples	n_scored_samples	n_controls	n_delivery	mean_coverage	control_mean_imrs_z	delivery_mean_imrs_z	delta_mean_imrs_z	control_median_imrs_z	delivery_median_imrs_z	delta_median_imrs_z	auc_imrs_z	grid_id	min_abs_log2FC	min_up_anchor_count	fdr_support	audit_role	time_group	sensitivity_scope	holdout_anchor	training_anchors	n_training_genes
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	72	10	10	5	5	1	0.34610823179344224	0.9110201968299626	0.5649119650365204	0.38920571365221396	0.8738266407362288	0.4846209270840149	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	72	10	10	5	5	1	0.9357487745538263	1.3339465867681297	0.3981978122143034	0.8465164209749172	1.3729475981470842	0.526431177172167	0.88	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	72	10	10	5	5	1	0.9357487745538263	1.4802318820651807	0.5444831075113544	0.8465164209749172	1.491980217414976	0.6454637964400589	0.96	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	72	10	10	5	5	1	-1.2818570063472685	0.2695282611953829	1.5513852675426514	-1.2759973758685959	0.6159428222102212	1.891940198078817	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	72	10	10	5	5	1	-1.2818570063472685	0.5868077802653917	1.8686647866126602	-1.2759973758685959	0.2869537855097516	1.5629511613783476	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0.tsv	TRUE	NA	delivery_1000_g_lnps_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	40.96381247274046	40.96381247274046	0.002992617073633158	41.33750045626863	41.334507839195	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0.tsv	TRUE	NA	delivery_250_g_alum_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	1.0868998166983235	1.0868998166983235	0.002992617073633158	1.2652313981350973	1.2622387810614641	0.75	lfc0.75_k2_fdr0.1	0.75	2	0.1	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0.tsv	TRUE	NA	delivery_5_g_gi_1_gii_4_vlp__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	5.139160438598276	5.139160438598276	0.002992617073633158	4.771850127704894	4.768857510631261	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0.tsv	TRUE	NA	delivery_250_g_alum_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	2.5090985525234313	2.5090985525234313	0.002992617073633158	2.577720559824236	2.574727942750603	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0.tsv	TRUE	NA	delivery_125_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	29.78221608177543	29.78221608177543	0.002992617073633158	31.249403091766176	31.246410474692542	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0.tsv	TRUE	NA	delivery_1000_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	46.17280065673627	46.17280065673627	0.002992617073633158	46.955484412764264	46.952491795690634	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	Lymph Node	6	6	6	3	3	1	-1.850371707708594e-17	18.182098244145138	18.182098244145138	-0.41714933220782097	19.657643072179898	20.07479240438772	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	Lymph Node	6	6	6	3	3	1	-1.850371707708594e-17	2.933731839243063	2.933731839243063	-0.41714933220782097	2.9912413690034176	3.4083907012112387	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	lymph node	6	6	6	3	3	1	-1.850371707708594e-17	75.25769590493657	75.25769590493657	0.3043558386169621	74.18130770610583	73.87695186748887	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	lymph node	6	6	6	3	3	1	-1.850371707708594e-17	15.26539294038149	15.26539294038149	0.3043558386169621	14.257010196227267	13.952654357610305	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0.tsv	TRUE	NA	delivery_am80_lnp__vs__baseline_0	baseline_0	small intestine	336	6	6	3	3	1	-3.700743415417188e-17	7.519639208668173	7.519639208668173	0.38474764270920747	6.905564143235268	6.5208165005260605	0.6666666666666666	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0.tsv	TRUE	NA	delivery_sm102_lnp__vs__baseline_0	baseline_0	small intestine	336	6	6	3	3	1	-3.700743415417188e-17	-0.14001491976379787	-0.14001491976379785	0.38474764270920747	-0.9961265562021153	-1.380874198911323	0.4444444444444444	lfc0.75_k2_fdr0.1	0.75	2	0.1	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	1	10	10	5	5	1	0.5125369373757281	0.6328033617989475	0.12026642442321933	0.5520406037127668	0.6394872848314372	0.08744668111867049	0.7200000000000001	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	1	10	10	5	5	1	0.5125369373757281	0.7354631657946241	0.22292622841889598	0.5520406037127668	0.7244219800870523	0.17238137637428552	0.96	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	12	10	10	5	5	1	0.5125369373757281	3.242336759197819	2.729799821822091	0.5520406037127668	3.14478713091568	2.5927465272029133	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	12	10	10	5	5	1	0.5125369373757281	2.091998224004989	1.579461286629261	0.5520406037127668	2.160600898048589	1.6085602943358221	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	24	10	10	5	5	1	0.5125369373757281	2.149829204046921	1.637292266671193	0.5520406037127668	2.1944295767495907	1.642388973036824	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	24	10	10	5	5	1	0.5125369373757281	1.3029382688768936	0.7904013315011654	0.5520406037127668	1.2512301767539369	0.6991895730411701	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	3	10	10	5	5	1	0.5125369373757281	2.720952710896625	2.208415773520897	0.5520406037127668	2.7450264973878373	2.1929858936750706	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	3	10	10	5	5	1	0.5125369373757281	1.1528463990308924	0.6403094616551642	0.5520406037127668	1.1452624022238604	0.5932217985110937	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	6	10	10	5	5	1	0.5125369373757281	2.5761174188329417	2.0635804814572136	0.5520406037127668	2.616903863893465	2.064863260180698	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	6	10	10	5	5	1	0.5125369373757281	3.3336534971830662	2.821116559807338	0.5520406037127668	3.5197819172023252	2.9677413134895585	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	1	10	10	5	5	1	0.8218278415597647	1.1219827964922988	0.3001549549325341	0.7226366178691853	0.9948066620986059	0.2721700442294206	0.8400000000000001	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	1	10	10	5	5	1	0.8218278415597647	1.3389555589117306	0.5171277173519658	0.7226366178691853	1.3082123741352334	0.5855757562660481	0.96	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	12	10	10	5	5	1	0.8218278415597647	4.297007172691592	3.4751793311318275	0.7226366178691853	4.266486464456303	3.543849846587118	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	12	10	10	5	5	1	0.8218278415597647	3.646358075585833	2.824530234026068	0.7226366178691853	3.6254695141073108	2.9028328962381256	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	24	10	10	5	5	1	0.8218278415597647	2.865428036144043	2.043600194584278	0.7226366178691853	2.6868783219168875	1.9642417040477023	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	24	10	10	5	5	1	0.8218278415597647	2.398614361389248	1.5767865198294833	0.7226366178691853	2.406939137359618	1.6843025194904326	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	3	10	10	5	5	1	0.8218278415597647	3.5908497657205913	2.7690219241608265	0.7226366178691853	3.509651649480453	2.7870150316112676	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	3	10	10	5	5	1	0.8218278415597647	2.5516413105786366	1.7298134690188718	0.7226366178691853	2.5736232922854914	1.8509866744163062	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	6	10	10	5	5	1	0.8218278415597647	4.332407616571269	3.5105797750115038	0.7226366178691853	4.376882096488011	3.6542454786188254	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	6	10	10	5	5	1	0.8218278415597647	3.9644052804119436	3.1425774388521788	0.7226366178691853	4.167024896820764	3.4443882789515787	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	1	10	10	5	5	1	-1.3343647789354929	-0.5840736890340349	0.750291089901458	-1.291890151022552	-0.5902972063210709	0.7015929447014811	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	1	10	10	5	5	1	-1.3343647789354929	-0.5953616293562721	0.7390031495792208	-1.291890151022552	-0.555886855762682	0.73600329525987	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	12	10	10	5	5	1	-1.3343647789354929	1.4836354118463029	2.8180001907817958	-1.291890151022552	1.5592515520289045	2.8511417030514563	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	12	10	10	5	5	1	-1.3343647789354929	1.7096254346312474	3.0439902135667403	-1.291890151022552	1.7956844437946082	3.08757459481716	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	24	10	10	5	5	1	-1.3343647789354929	0.9937737724082679	2.328138551343761	-1.291890151022552	1.2048216045704707	2.4967117555930227	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	24	10	10	5	5	1	-1.3343647789354929	1.01762607271964	2.351990851655133	-1.291890151022552	1.3989489748019484	2.6908391258245006	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	3	10	10	5	5	1	-1.3343647789354929	1.0489949353888348	2.3833597143243277	-1.291890151022552	1.3162050315831717	2.608095182605724	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	3	10	10	5	5	1	-1.3343647789354929	0.39399353266750725	1.7283583116030001	-1.291890151022552	0.5575535651338148	1.8494437161563668	1	lfc0.75_k2_fdr0.1	0.75	2	0.1	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	661
