gse_id	split_id	split_path	manuscript_role	manuscript_interpretation_group	manuscript_interpretation_label	contrast_label	control_label	tissue	time_h	score_id	score_label	delta_score	cohens_d	auc_secondary	n_controls	n_delivery	pass
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	12	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	5.315505880384924	6.564522649887907	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	12	GENERIC_INNATE	Generic innate immune genes	1.3205604996863862	4.881043813592383	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	12	ISG	Interferon-stimulated genes	4.395950953139963	9.489314613926341	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	12	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	5.662382893036337	6.29516536493528	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	12	GENERIC_INNATE	Generic innate immune genes	1.623111301764696	6.003221424812016	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	24	ISG	Interferon-stimulated genes	3.5575867727180737	6.975938892348481	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	4.385368817596496	4.713569423799043	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	24	GENERIC_INNATE	Generic innate immune genes	1.3489116537023782	13.81616129755994	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	24	ISG	Interferon-stimulated genes	3.1718042463504212	3.9366435415363523	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	4.449472458228335	3.5303073766110917	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	24	GENERIC_INNATE	Generic innate immune genes	1.4090550034138818	3.445634136028989	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	3	ISG	Interferon-stimulated genes	3.2084517855506376	5.280204191640568	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	3	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	5.594677208382652	7.288607764412611	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	3	GENERIC_INNATE	Generic innate immune genes	1.3971277156217272	4.754487060204652	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	3	ISG	Interferon-stimulated genes	1.430469164869328	2.3597082348495158	0.92	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	3	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	5.086553202264228	6.1149964859509085	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	3	GENERIC_INNATE	Generic innate immune genes	1.0964135999587503	4.914009194646812	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	6	ISG	Interferon-stimulated genes	4.553614455077108	11.001467752675433	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	5.236206550482925	6.306290342480045	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	6	GENERIC_INNATE	Generic innate immune genes	1.7312261338840744	7.197525359827995	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	6	ISG	Interferon-stimulated genes	4.031820375292204	6.218929169453726	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	6.0774442412943825	4.807222172140446	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	6	GENERIC_INNATE	Generic innate immune genes	1.7620535676417979	4.611118065027881	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	Muscle	72	ISG	Interferon-stimulated genes	0.7455732886786893	1.4227094146564285	0.88	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	Muscle	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	1.3018437252292998	1.9839790550046672	0.92	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	Muscle	72	GENERIC_INNATE	Generic innate immune genes	0.6599101302690485	3.3008302823283366	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	Muscle	72	ISG	Interferon-stimulated genes	1.135966014606379	1.9703626154338216	0.96	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	Muscle	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	1.9231225028673755	2.6780793772711995	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	Muscle	72	GENERIC_INNATE	Generic innate immune genes	0.870222725521085	3.5212152266662593	1	5	5	TRUE
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	lymph node	6	ISG	Interferon-stimulated genes	23.46347502480971	23.838841648862903	1	3	3	TRUE
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	lymph node	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	30.41319124111064	24.22236297322584	1	3	3	TRUE
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	lymph node	6	GENERIC_INNATE	Generic innate immune genes	14.017904308062377	13.266655161439036	1	3	3	TRUE
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	lymph node	6	ISG	Interferon-stimulated genes	8.861447589427941	9.80633824590375	1	3	3	TRUE
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	lymph node	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.16625161598970625	0.19841269555913452	0.5555555555555556	3	3	TRUE
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	lymph node	6	GENERIC_INNATE	Generic innate immune genes	3.4658002622777535	4.125750844866439	1	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_1mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_1mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_1mg_kg__vs__baseline_0	baseline_0	tissue	72	ISG	Interferon-stimulated genes	-0.45932566447308243	-0.6200457390161476	0.3333333333333333	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_1mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_1mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_1mg_kg__vs__baseline_0	baseline_0	tissue	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	4.5075929681173825	2.829824015072696	1	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_1mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_1mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_1mg_kg__vs__baseline_0	baseline_0	tissue	72	GENERIC_INNATE	Generic innate immune genes	0.07905847301086695	0.10845681027110818	0.6666666666666666	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_2_5mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_2_5mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_2_5mg_kg__vs__baseline_0	baseline_0	tissue	72	ISG	Interferon-stimulated genes	-0.5078029539409217	-0.700374636947476	0.4444444444444444	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_2_5mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_2_5mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_2_5mg_kg__vs__baseline_0	baseline_0	tissue	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	2.526769099880506	1.5626540312092896	0.8888888888888888	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_2_5mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_2_5mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_2_5mg_kg__vs__baseline_0	baseline_0	tissue	72	GENERIC_INNATE	Generic innate immune genes	-0.2060586923229941	-0.27641984326186186	0.5555555555555556	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sinc_1mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sinc_1mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sinc_1mg_kg__vs__baseline_0	baseline_0	tissue	72	ISG	Interferon-stimulated genes	-0.34287611139013596	-0.326526630839621	0.2222222222222222	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sinc_1mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sinc_1mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sinc_1mg_kg__vs__baseline_0	baseline_0	tissue	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	2.7035919639622374	1.4630309268995414	0.8888888888888888	3	3	TRUE
GSE262515_tissue	GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sinc_1mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_design__T=tissue__H=72__B=NA__G=delivery_tlnp_sinc_1mg_kg__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sinc_1mg_kg__vs__baseline_0	baseline_0	tissue	72	GENERIC_INNATE	Generic innate immune genes	0.23918588855645548	0.2053541465565494	0.5555555555555556	3	3	TRUE
GSE262515_cell_line	GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_50nm__vs__baseline_0	baseline_0	cell line	16	ISG	Interferon-stimulated genes	1.0778433836863048	0.4256192824226891	0.5555555555555556	3	3	TRUE
GSE262515_cell_line	GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_50nm__vs__baseline_0	baseline_0	cell line	16	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.8384678727430289	0.4075412758342477	0.4444444444444444	3	3	TRUE
GSE262515_cell_line	GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sihbv_50nm__vs__baseline_0	baseline_0	cell line	16	GENERIC_INNATE	Generic innate immune genes	6.61249399371266	1.6584775417910271	1	3	3	TRUE
GSE262515_cell_line	GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sinc_50nm__vs__baseline_0	baseline_0	cell line	16	ISG	Interferon-stimulated genes	0.8210728273070096	0.37565222525031605	0.5555555555555556	3	3	TRUE
GSE262515_cell_line	GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sinc_50nm__vs__baseline_0	baseline_0	cell line	16	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	-1.5151871950096136	-1.574792737023722	0.1111111111111111	3	3	TRUE
GSE262515_cell_line	GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_design__T=cell_line__H=16__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	secondary_support	secondary_support_not_primary	Secondary support	delivery_tlnp_sinc_50nm__vs__baseline_0	baseline_0	cell line	16	GENERIC_INNATE	Generic innate immune genes	-2.0332182294781433	-0.8532435472425896	0.2222222222222222	3	3	TRUE
GSE178313	GSE178313_design__T=Liver__H=24__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE178313_design/GSE178313_design__T=Liver__H=24__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs.tsv	extended_validation	extended_validation	Extended validation	mouse_repopulated_lnp__vs__mouse_repopulated_pbs	mouse_repopulated_pbs	Liver	24	ISG	Interferon-stimulated genes	9.385138539215273	2.0530289934836783	0.875	4	4	TRUE
GSE178313	GSE178313_design__T=Liver__H=24__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE178313_design/GSE178313_design__T=Liver__H=24__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs.tsv	extended_validation	extended_validation	Extended validation	mouse_repopulated_lnp__vs__mouse_repopulated_pbs	mouse_repopulated_pbs	Liver	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	4.422044449333118	0.9416205573363443	0.6875	4	4	TRUE
GSE178313	GSE178313_design__T=Liver__H=24__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE178313_design/GSE178313_design__T=Liver__H=24__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs.tsv	extended_validation	extended_validation	Extended validation	mouse_repopulated_lnp__vs__mouse_repopulated_pbs	mouse_repopulated_pbs	Liver	24	GENERIC_INNATE	Generic innate immune genes	0.961885206044878	0.7139691853809126	0.6875	4	4	TRUE
GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	Lymph Node	6	ISG	Interferon-stimulated genes	6.84361129272771	6.337472967399853	1	3	3	TRUE
GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	primary_acute_validation	primary_acute_validation	Primary acute validation	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	Lymph Node	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	24.425715354175072	4.954881359707645	1	3	3	TRUE
