dataset_id	gene_id	n_contrasts_dataset	n_pass	support_in_dataset	dataset_support_flag
GSE167521	ENSMUSG00000002808.8	2	2	1	TRUE
GSE167521	ENSMUSG00000002812.5	2	0	0	FALSE
GSE167521	ENSMUSG00000002814.16	2	0	0	FALSE
GSE167521	ENSMUSG00000002820.7	2	0	0	FALSE
GSE167521	ENSMUSG00000002825.9	2	0	0	FALSE
GSE167521	ENSMUSG00000002831.16	2	2	1	TRUE
GSE167521	ENSMUSG00000002833.12	2	0	0	FALSE
GSE167521	ENSMUSG00000002835.10	2	2	1	TRUE
GSE167521	ENSMUSG00000002844.10	2	0	0	FALSE
GSE167521	ENSMUSG00000002845.15	2	0	0	FALSE
GSE167521	ENSMUSG00000002846.10	2	0	0	FALSE
GSE167521	ENSMUSG00000002847.8	2	2	1	TRUE
GSE167521	ENSMUSG00000002870.9	2	2	1	TRUE
GSE167521	ENSMUSG00000002871.15	2	0	0	FALSE
GSE167521	ENSMUSG00000002881.15	2	0	0	FALSE
GSE167521	ENSMUSG00000002885.15	2	2	1	TRUE
GSE167521	ENSMUSG00000002897.6	2	2	1	TRUE
GSE167521	ENSMUSG00000002900.18	2	0	0	FALSE
GSE167521	ENSMUSG00000002908.19	2	2	1	TRUE
GSE167521	ENSMUSG00000002910.12	2	2	1	TRUE
GSE167521	ENSMUSG00000002944.16	2	2	1	TRUE
GSE167521	ENSMUSG00000002948.20	2	0	0	FALSE
GSE167521	ENSMUSG00000002949.16	2	0	0	FALSE
GSE167521	ENSMUSG00000002957.12	2	0	0	FALSE
GSE167521	ENSMUSG00000002963.18	2	0	0	FALSE
GSE167521	ENSMUSG00000002968.10	2	0	0	FALSE
GSE167521	ENSMUSG00000002980.15	2	2	1	TRUE
GSE167521	ENSMUSG00000002981.11	2	0	0	FALSE
GSE167521	ENSMUSG00000002983.19	2	2	1	TRUE
GSE167521	ENSMUSG00000002984.18	2	0	0	FALSE
GSE167521	ENSMUSG00000002985.17	2	2	1	TRUE
GSE167521	ENSMUSG00000002996.18	2	0	0	FALSE
GSE167521	ENSMUSG00000002997.16	2	2	1	TRUE
GSE167521	ENSMUSG00000003031.15	2	2	1	TRUE
GSE167521	ENSMUSG00000003032.9	2	2	1	TRUE
GSE167521	ENSMUSG00000003033.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003037.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003038.16	2	2	1	TRUE
GSE167521	ENSMUSG00000003039.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003051.14	2	2	1	TRUE
GSE167521	ENSMUSG00000003062.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003068.18	2	0	0	FALSE
GSE167521	ENSMUSG00000003070.7	2	0	0	FALSE
GSE167521	ENSMUSG00000003072.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003099.12	2	0	0	FALSE
GSE167521	ENSMUSG00000003119.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003123.16	2	2	1	TRUE
GSE167521	ENSMUSG00000003131.8	2	0	0	FALSE
GSE167521	ENSMUSG00000003134.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003135.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003153.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003154.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003161.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003166.21	2	0	0	FALSE
GSE167521	ENSMUSG00000003184.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003190.13	2	0	0	FALSE
GSE167521	ENSMUSG00000003198.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003199.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003200.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003206.8	2	2	1	TRUE
GSE167521	ENSMUSG00000003208.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003226.8	2	0	0	FALSE
GSE167521	ENSMUSG00000003227.5	2	2	1	TRUE
GSE167521	ENSMUSG00000003228.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003233.13	2	0	0	FALSE
GSE167521	ENSMUSG00000003234.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003235.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003269.20	2	0	0	FALSE
GSE167521	ENSMUSG00000003271.18	2	0	0	FALSE
GSE167521	ENSMUSG00000003273.15	2	2	1	TRUE
GSE167521	ENSMUSG00000003279.18	2	0	0	FALSE
GSE167521	ENSMUSG00000003282.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003283.16	2	2	1	TRUE
GSE167521	ENSMUSG00000003299.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003308.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003309.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003316.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003344.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003345.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003346.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003348.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003352.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003354.7	2	0	0	FALSE
GSE167521	ENSMUSG00000003355.8	2	2	1	TRUE
GSE167521	ENSMUSG00000003360.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003363.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003378.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003380.12	2	0	0	FALSE
GSE167521	ENSMUSG00000003382.19	2	0	0	FALSE
GSE167521	ENSMUSG00000003402.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003411.11	2	2	1	TRUE
GSE167521	ENSMUSG00000003418.12	2	0	0	FALSE
GSE167521	ENSMUSG00000003420.9	2	2	1	TRUE
GSE167521	ENSMUSG00000003421.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003423.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003429.12	2	0	0	FALSE
GSE167521	ENSMUSG00000003435.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003437.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003438.18	2	0	0	FALSE
GSE167521	ENSMUSG00000003444.9	2	0	0	FALSE
GSE167521	ENSMUSG00000003452.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003458.13	2	0	0	FALSE
GSE167521	ENSMUSG00000003464.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003469.10	2	2	1	TRUE
GSE167521	ENSMUSG00000003476.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003477.6	2	2	1	TRUE
GSE167521	ENSMUSG00000003484.5	2	2	1	TRUE
GSE167521	ENSMUSG00000003500.14	2	2	1	TRUE
GSE167521	ENSMUSG00000003505.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003518.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003526.13	2	0	0	FALSE
GSE167521	ENSMUSG00000003527.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003528.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003531.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003534.18	2	0	0	FALSE
GSE167521	ENSMUSG00000003541.7	2	2	1	TRUE
GSE167521	ENSMUSG00000003545.4	2	0	0	FALSE
GSE167521	ENSMUSG00000003546.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003549.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003555.9	2	2	1	TRUE
GSE167521	ENSMUSG00000003559.9	2	0	0	FALSE
GSE167521	ENSMUSG00000003573.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003575.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003581.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003585.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003604.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003617.17	2	2	1	TRUE
GSE167521	ENSMUSG00000003623.5	2	0	0	FALSE
GSE167521	ENSMUSG00000003644.18	2	0	0	FALSE
GSE167521	ENSMUSG00000003660.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003662.11	2	0	0	FALSE
GSE167521	ENSMUSG00000003665.8	2	2	1	TRUE
GSE167521	ENSMUSG00000003680.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003721.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003731.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003746.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003752.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003762.14	2	2	1	TRUE
GSE167521	ENSMUSG00000003778.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003779.17	2	2	1	TRUE
GSE167521	ENSMUSG00000003808.19	2	0	0	FALSE
GSE167521	ENSMUSG00000003809.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003810.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003812.14	2	0	0	FALSE
GSE167521	ENSMUSG00000003813.16	2	0	0	FALSE
GSE167521	ENSMUSG00000003814.9	2	2	1	TRUE
GSE167521	ENSMUSG00000003824.13	2	2	1	TRUE
GSE167521	ENSMUSG00000003847.17	2	0	0	FALSE
GSE167521	ENSMUSG00000003848.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003849.9	2	2	1	TRUE
GSE167521	ENSMUSG00000003863.19	2	0	0	FALSE
GSE167521	ENSMUSG00000003865.17	2	2	1	TRUE
GSE167521	ENSMUSG00000003868.15	2	2	1	TRUE
GSE167521	ENSMUSG00000003872.10	2	2	1	TRUE
GSE167521	ENSMUSG00000003873.12	2	0	0	FALSE
GSE167521	ENSMUSG00000003882.6	2	2	1	TRUE
GSE167521	ENSMUSG00000003923.15	2	0	0	FALSE
GSE167521	ENSMUSG00000003929.12	2	0	0	FALSE
GSE167521	ENSMUSG00000003934.6	2	2	1	TRUE
GSE167521	ENSMUSG00000003948.18	2	2	1	TRUE
GSE167521	ENSMUSG00000003949.17	2	2	1	TRUE
GSE167521	ENSMUSG00000003955.9	2	2	1	TRUE
GSE167521	ENSMUSG00000003970.10	2	0	0	FALSE
GSE167521	ENSMUSG00000003992.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004018.10	2	0	0	FALSE
GSE167521	ENSMUSG00000004032.11	2	0	0	FALSE
GSE167521	ENSMUSG00000004035.13	2	2	1	TRUE
GSE167521	ENSMUSG00000004040.17	2	2	1	TRUE
GSE167521	ENSMUSG00000004043.15	2	2	1	TRUE
GSE167521	ENSMUSG00000004044.10	2	0	0	FALSE
GSE167521	ENSMUSG00000004054.10	2	0	0	FALSE
GSE167521	ENSMUSG00000004056.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004069.18	2	0	0	FALSE
GSE167521	ENSMUSG00000004070.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004071.14	2	0	0	FALSE
GSE167521	ENSMUSG00000004085.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004096.10	2	0	0	FALSE
GSE167521	ENSMUSG00000004098.8	2	0	0	FALSE
GSE167521	ENSMUSG00000004099.17	2	2	1	TRUE
GSE167521	ENSMUSG00000004100.13	2	2	1	TRUE
GSE167521	ENSMUSG00000004105.9	2	2	1	TRUE
GSE167521	ENSMUSG00000004110.19	2	0	0	FALSE
GSE167521	ENSMUSG00000004113.20	2	2	1	TRUE
GSE167521	ENSMUSG00000004127.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004151.18	2	0	0	FALSE
GSE167521	ENSMUSG00000004187.12	2	2	1	TRUE
GSE167521	ENSMUSG00000004207.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004221.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004233.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004263.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004264.18	2	0	0	FALSE
GSE167521	ENSMUSG00000004266.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004267.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004268.12	2	0	0	FALSE
GSE167521	ENSMUSG00000004270.14	2	0	0	FALSE
GSE167521	ENSMUSG00000004285.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004296.15	2	2	1	TRUE
GSE167521	ENSMUSG00000004317.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004319.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004328.16	2	2	1	TRUE
GSE167521	ENSMUSG00000004347.18	2	0	0	FALSE
GSE167521	ENSMUSG00000004356.9	2	0	0	FALSE
GSE167521	ENSMUSG00000004359.17	2	2	1	TRUE
GSE167521	ENSMUSG00000004360.10	2	2	1	TRUE
GSE167521	ENSMUSG00000004364.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004371.16	2	2	1	TRUE
GSE167521	ENSMUSG00000004383.19	2	0	0	FALSE
GSE167521	ENSMUSG00000004393.11	2	0	0	FALSE
GSE167521	ENSMUSG00000004394.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004415.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004446.13	2	2	1	TRUE
GSE167521	ENSMUSG00000004451.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004455.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004460.18	2	2	1	TRUE
GSE167521	ENSMUSG00000004462.8	2	0	0	FALSE
GSE167521	ENSMUSG00000004473.11	2	0	0	FALSE
GSE167521	ENSMUSG00000004500.10	2	0	0	FALSE
GSE167521	ENSMUSG00000004508.7	2	0	0	FALSE
GSE167521	ENSMUSG00000004530.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004535.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004552.17	2	2	1	TRUE
GSE167521	ENSMUSG00000004558.16	2	2	1	TRUE
GSE167521	ENSMUSG00000004561.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004562.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004565.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004567.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004568.14	2	0	0	FALSE
GSE167521	ENSMUSG00000004591.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004609.12	2	2	1	TRUE
GSE167521	ENSMUSG00000004610.5	2	0	0	FALSE
GSE167521	ENSMUSG00000004612.10	2	0	0	FALSE
GSE167521	ENSMUSG00000004626.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004630.19	2	0	0	FALSE
GSE167521	ENSMUSG00000004631.16	2	2	1	TRUE
GSE167521	ENSMUSG00000004633.18	2	0	0	FALSE
GSE167521	ENSMUSG00000004637.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004642.14	2	2	1	TRUE
GSE167521	ENSMUSG00000004651.7	2	0	0	FALSE
GSE167521	ENSMUSG00000004655.6	2	0	0	FALSE
GSE167521	ENSMUSG00000004661.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004665.11	2	0	0	FALSE
GSE167521	ENSMUSG00000004667.19	2	0	0	FALSE
GSE167521	ENSMUSG00000004668.15	2	2	1	TRUE
GSE167521	ENSMUSG00000004677.19	2	0	0	FALSE
GSE167521	ENSMUSG00000004698.12	2	0	0	FALSE
GSE167521	ENSMUSG00000004707.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004709.15	2	2	1	TRUE
GSE167521	ENSMUSG00000004730.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004748.6	2	2	1	TRUE
GSE167521	ENSMUSG00000004768.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004771.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004788.12	2	0	0	FALSE
GSE167521	ENSMUSG00000004789.11	2	0	0	FALSE
GSE167521	ENSMUSG00000004791.8	2	2	1	TRUE
GSE167521	ENSMUSG00000004798.15	2	2	1	TRUE
GSE167521	ENSMUSG00000004814.11	2	2	1	TRUE
GSE167521	ENSMUSG00000004815.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004837.3	2	0	0	FALSE
GSE167521	ENSMUSG00000004843.8	2	0	0	FALSE
GSE167521	ENSMUSG00000004846.11	2	2	1	TRUE
GSE167521	ENSMUSG00000004849.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004864.14	2	0	0	FALSE
GSE167521	ENSMUSG00000004865.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004872.16	2	2	1	TRUE
GSE167521	ENSMUSG00000004880.12	2	0	0	FALSE
GSE167521	ENSMUSG00000004885.6	2	0	0	FALSE
GSE167521	ENSMUSG00000004891.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004892.14	2	0	0	FALSE
GSE167521	ENSMUSG00000004895.10	2	0	0	FALSE
GSE167521	ENSMUSG00000004896.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004897.18	2	0	0	FALSE
GSE167521	ENSMUSG00000004902.8	2	0	0	FALSE
GSE167521	ENSMUSG00000004929.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004931.12	2	0	0	FALSE
GSE167521	ENSMUSG00000004933.18	2	0	0	FALSE
GSE167521	ENSMUSG00000004934.15	2	0	0	FALSE
GSE167521	ENSMUSG00000004936.9	2	2	1	TRUE
GSE167521	ENSMUSG00000004937.7	2	0	0	FALSE
GSE167521	ENSMUSG00000004939.8	2	0	0	FALSE
GSE167521	ENSMUSG00000004945.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004947.16	2	0	0	FALSE
GSE167521	ENSMUSG00000004951.11	2	0	0	FALSE
GSE167521	ENSMUSG00000004952.14	2	0	0	FALSE
GSE167521	ENSMUSG00000004961.8	2	0	0	FALSE
GSE167521	ENSMUSG00000004980.17	2	0	0	FALSE
GSE167521	ENSMUSG00000004988.10	2	2	1	TRUE
GSE167521	ENSMUSG00000004994.13	2	0	0	FALSE
GSE167521	ENSMUSG00000004996.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005034.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005043.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005045.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005054.8	2	2	1	TRUE
GSE167521	ENSMUSG00000005057.14	2	2	1	TRUE
GSE167521	ENSMUSG00000005069.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005078.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005087.18	2	2	1	TRUE
GSE167521	ENSMUSG00000005089.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005102.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005103.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005107.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005124.11	2	2	1	TRUE
GSE167521	ENSMUSG00000005125.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005131.5	2	0	0	FALSE
GSE167521	ENSMUSG00000005142.11	2	0	0	FALSE
GSE167521	ENSMUSG00000005148.9	2	0	0	FALSE
GSE167521	ENSMUSG00000005150.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005161.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005198.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005204.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005220.11	2	0	0	FALSE
GSE167521	ENSMUSG00000005225.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005233.17	2	2	1	TRUE
GSE167521	ENSMUSG00000005237.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005251.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005262.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005267.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005268.21	2	0	0	FALSE
GSE167521	ENSMUSG00000005299.7	2	0	0	FALSE
GSE167521	ENSMUSG00000005312.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005320.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005338.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005339.11	2	2	1	TRUE
GSE167521	ENSMUSG00000005354.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005355.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005357.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005360.15	2	2	1	TRUE
GSE167521	ENSMUSG00000005362.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005364.12	2	0	0	FALSE
GSE167521	ENSMUSG00000005370.5	2	0	0	FALSE
GSE167521	ENSMUSG00000005371.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005373.14	2	2	1	TRUE
GSE167521	ENSMUSG00000005374.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005378.18	2	0	0	FALSE
GSE167521	ENSMUSG00000005397.9	2	0	0	FALSE
GSE167521	ENSMUSG00000005410.7	2	2	1	TRUE
GSE167521	ENSMUSG00000005413.9	2	0	0	FALSE
GSE167521	ENSMUSG00000005417.18	2	0	0	FALSE
GSE167521	ENSMUSG00000005442.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005447.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005465.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005469.11	2	0	0	FALSE
GSE167521	ENSMUSG00000005470.9	2	0	0	FALSE
GSE167521	ENSMUSG00000005481.19	2	2	1	TRUE
GSE167521	ENSMUSG00000005483.11	2	0	0	FALSE
GSE167521	ENSMUSG00000005501.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005505.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005506.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005510.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005514.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005533.11	2	0	0	FALSE
GSE167521	ENSMUSG00000005534.11	2	0	0	FALSE
GSE167521	ENSMUSG00000005540.11	2	0	0	FALSE
GSE167521	ENSMUSG00000005547.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005553.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005566.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005575.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005580.12	2	2	1	TRUE
GSE167521	ENSMUSG00000005583.17	2	2	1	TRUE
GSE167521	ENSMUSG00000005609.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005610.18	2	0	0	FALSE
GSE167521	ENSMUSG00000005611.16	2	2	1	TRUE
GSE167521	ENSMUSG00000005615.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005621.12	2	0	0	FALSE
GSE167521	ENSMUSG00000005625.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005628.13	2	2	1	TRUE
GSE167521	ENSMUSG00000005640.13	2	2	1	TRUE
GSE167521	ENSMUSG00000005656.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005667.9	2	2	1	TRUE
GSE167521	ENSMUSG00000005672.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005674.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005677.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005682.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005683.9	2	0	0	FALSE
GSE167521	ENSMUSG00000005686.18	2	2	1	TRUE
GSE167521	ENSMUSG00000005687.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005696.12	2	0	0	FALSE
GSE167521	ENSMUSG00000005698.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005699.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005705.11	2	2	1	TRUE
GSE167521	ENSMUSG00000005716.17	2	2	1	TRUE
GSE167521	ENSMUSG00000005718.9	2	0	0	FALSE
GSE167521	ENSMUSG00000005732.15	2	2	1	TRUE
GSE167521	ENSMUSG00000005763.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005774.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005779.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005800.4	2	2	1	TRUE
GSE167521	ENSMUSG00000005802.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005803.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005804.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005813.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005823.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005824.8	2	2	1	TRUE
GSE167521	ENSMUSG00000005836.11	2	0	0	FALSE
GSE167521	ENSMUSG00000005846.13	2	0	0	FALSE
GSE167521	ENSMUSG00000005871.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005873.7	2	0	0	FALSE
GSE167521	ENSMUSG00000005881.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005882.19	2	0	0	FALSE
GSE167521	ENSMUSG00000005886.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005893.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005897.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005899.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005907.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005936.20	2	0	0	FALSE
GSE167521	ENSMUSG00000005947.12	2	0	0	FALSE
GSE167521	ENSMUSG00000005949.10	2	0	0	FALSE
GSE167521	ENSMUSG00000005950.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005951.14	2	0	0	FALSE
GSE167521	ENSMUSG00000005952.16	2	2	1	TRUE
GSE167521	ENSMUSG00000005958.16	2	2	1	TRUE
GSE167521	ENSMUSG00000005968.15	2	2	1	TRUE
GSE167521	ENSMUSG00000005973.7	2	0	0	FALSE
GSE167521	ENSMUSG00000005980.16	2	0	0	FALSE
GSE167521	ENSMUSG00000005981.12	2	0	0	FALSE
GSE167521	ENSMUSG00000005982.15	2	0	0	FALSE
GSE167521	ENSMUSG00000005983.16	2	2	1	TRUE
GSE167521	ENSMUSG00000005986.17	2	0	0	FALSE
GSE167521	ENSMUSG00000005994.15	2	0	0	FALSE
GSE167521	ENSMUSG00000006005.19	2	0	0	FALSE
GSE167521	ENSMUSG00000006010.15	2	0	0	FALSE
GSE167521	ENSMUSG00000006014.18	2	2	1	TRUE
GSE167521	ENSMUSG00000006019.16	2	0	0	FALSE
GSE167521	ENSMUSG00000006021.6	2	0	0	FALSE
GSE167521	ENSMUSG00000006024.14	2	0	0	FALSE
GSE167521	ENSMUSG00000006050.13	2	0	0	FALSE
GSE167521	ENSMUSG00000006057.17	2	0	0	FALSE
GSE167521	ENSMUSG00000006058.11	2	0	0	FALSE
GSE167521	ENSMUSG00000006095.13	2	0	0	FALSE
GSE167521	ENSMUSG00000006127.10	2	0	0	FALSE
GSE167521	ENSMUSG00000006134.5	2	0	0	FALSE
GSE167521	ENSMUSG00000006154.14	2	0	0	FALSE
GSE167521	ENSMUSG00000006169.21	2	0	0	FALSE
GSE167521	ENSMUSG00000006179.10	2	2	1	TRUE
GSE167521	ENSMUSG00000006191.18	2	0	0	FALSE
GSE167521	ENSMUSG00000006204.8	2	0	0	FALSE
GSE167521	ENSMUSG00000006205.14	2	0	0	FALSE
GSE167521	ENSMUSG00000006215.13	2	0	0	FALSE
GSE167521	ENSMUSG00000006218.5	2	0	0	FALSE
GSE167521	ENSMUSG00000006219.13	2	2	1	TRUE
GSE167521	ENSMUSG00000006221.8	2	0	0	FALSE
GSE167521	ENSMUSG00000006235.7	2	0	0	FALSE
GSE167521	ENSMUSG00000006241.17	2	2	1	TRUE
GSE167521	ENSMUSG00000006262.16	2	0	0	FALSE
GSE167521	ENSMUSG00000006269.8	2	0	0	FALSE
GSE167521	ENSMUSG00000006273.15	2	0	0	FALSE
GSE167521	ENSMUSG00000006276.12	2	0	0	FALSE
GSE167521	ENSMUSG00000006281.9	2	0	0	FALSE
GSE167521	ENSMUSG00000006288.9	2	0	0	FALSE
GSE167521	ENSMUSG00000006289.15	2	0	0	FALSE
GSE167521	ENSMUSG00000006299.14	2	0	0	FALSE
