gene_id	SRR13694562	SRR13694563	SRR13694564	SRR13694565	SRR13694566	SRR13694567	SRR13694568	SRR13694569	SRR13694570
ENSMUSG00000033475.16	0	1	4	1	2	1	0	0	1
ENSMUSG00000079444.10	0	2	5	3	1	4	0	1	1
ENSMUSG00000084880.2	26	31	29	22	42	34	6	9	6
ENSMUSG00000096549.10	10	13	4	2	1	5	4	1	7
ENSMUSG00000023266.12	179	187	236	231	228	216	109	71	147
ENSMUSG00000086930.3	16	5	10	11	14	16	3	1	2
ENSMUSG00000140537.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140572.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000023987.15	3	2	1	4	0	1	6	6	14
ENSMUSG00000023990.19	2394	2807	2811	2853	2522	2391	2073	1261	2201
ENSMUSG00000134886.1	13	7	2	17	9	10	0	0	8
ENSMUSG00000032717.15	17	23	40	16	23	27	11	10	7
ENSMUSG00000065027.3	1	4	0	1	2	1	0	0	0
ENSMUSG00000064748.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000023991.17	672	658	834	815	770	747	206	173	291
ENSMUSG00000085932.2	0	0	1	0	2	1	0	0	0
ENSMUSG00000137029.1	24	22	23	16	25	15	0	1	3
ENSMUSG00000137100.1	5	4	5	5	3	5	0	0	1
ENSMUSG00000084288.2	2	0	0	1	1	1	0	0	0
ENSMUSG00000137062.1	10	14	10	18	8	18	0	2	0
ENSMUSG00000134961.1	0	0	0	1	0	0	0	0	0
ENSMUSG00000134919.1	0	0	0	0	0	0	1	0	0
ENSMUSG00000082492.2	0	0	0	0	0	0	0	0	3
ENSMUSG00000136041.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142227.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142266.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000094928.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000132423.1	12	27	19	18	16	26	0	3	2
ENSMUSG00000117308.2	0	3	0	1	2	0	0	0	0
ENSMUSG00000117334.3	0	0	2	6	2	0	0	0	0
ENSMUSG00000021545.6	0	0	0	4	5	0	0	0	0
ENSMUSG00000117157.2	0	0	1	0	0	4	0	0	0
ENSMUSG00000142642.1	0	0	0	1	0	0	1	0	0
ENSMUSG00000144265.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000073386.6	0	0	0	0	2	0	0	0	0
ENSMUSG00000117266.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000043939.17	3	0	1	0	0	0	3	0	2
ENSMUSG00000128016.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000042265.14	0	0	0	0	0	0	0	0	0
ENSMUSG00000135259.1	0	0	0	0	0	1	0	0	0
ENSMUSG00000117318.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000041754.6	0	1	0	0	0	0	0	0	0
ENSMUSG00000051682.16	0	0	0	0	0	1	1	4	1
ENSMUSG00000071068.8	4	4	7	1	2	4	1	1	1
ENSMUSG00000043740.16	1	3	4	0	2	0	0	0	0
ENSMUSG00000133551.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000023992.15	6	12	31	9	8	9	4	6	6
ENSMUSG00000138215.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000023993.8	6	0	1	1	2	1	0	1	0
ENSMUSG00000023994.14	997	834	966	922	962	1172	161	197	266
ENSMUSG00000040771.15	459	608	570	596	486	513	345	266	444
ENSMUSG00000117104.3	51	40	43	72	53	57	96	32	87
ENSMUSG00000040694.5	4846	5721	5143	5899	4473	5630	6684	3894	7266
ENSMUSG00000023995.13	0	1	1	1	0	1	0	0	0
ENSMUSG00000140454.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000043592.16	2	0	0	1	0	0	0	0	0
ENSMUSG00000117019.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000132356.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124347.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000077708.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000137340.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075943.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110276.3	0	0	1	0	0	0	0	0	0
ENSMUSG00000132974.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000121229.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000126901.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000126968.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127443.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138087.1	3	0	0	0	0	0	0	0	0
ENSMUSG00000040490.5	5	10	7	6	3	5	3	1	8
ENSMUSG00000123764.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076674.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000101012.8	0	0	0	0	0	0	0	0	0
ENSMUSG00000130896.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117115.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000128803.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117221.3	0	0	0	2	0	0	0	0	0
ENSMUSG00000064541.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117198.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000092268.3	12	23	17	22	12	21	5	4	7
ENSMUSG00000064120.15	955	1085	1249	1253	1305	1155	441	597	499
ENSMUSG00000040260.9	351	313	253	297	312	391	191	208	403
ENSMUSG00000122705.1	3	0	6	4	5	3	1	1	4
ENSMUSG00000141281.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000023999.15	2	7	8	2	4	5	0	0	1
ENSMUSG00000138905.1	0	1	0	0	0	1	0	0	0
ENSMUSG00000138863.1	0	0	0	0	0	1	0	0	0
ENSMUSG00000090012.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000090227.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000131880.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000118549.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000118535.2	0	2	3	2	0	1	0	0	0
ENSMUSG00000039316.15	1162	1114	1009	1059	983	1331	359	264	354
ENSMUSG00000117117.2	0	0	2	0	1	0	0	0	2
ENSMUSG00000124319.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124363.1	4	4	1	2	0	1	2	0	2
ENSMUSG00000104256.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000117138.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117077.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117009.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000067103.8	0	0	0	0	0	0	0	0	0
ENSMUSG00000010592.10	8	7	12	8	10	14	16	7	9
ENSMUSG00000117222.3	245	275	312	328	370	328	119	100	138
ENSMUSG00000137480.1	53	72	47	80	95	54	5	8	5
ENSMUSG00000137519.1	7	10	8	20	29	12	1	1	2
ENSMUSG00000038910.8	2096	2343	2669	2320	2128	2041	2368	1278	2418
ENSMUSG00000126645.1	2	11	11	8	7	8	0	2	5
ENSMUSG00000044645.9	5	1	7	9	11	12	3	1	2
ENSMUSG00000137295.1	2	1	0	0	0	0	0	0	0
ENSMUSG00000125711.1	13	11	12	15	17	26	1	4	2
ENSMUSG00000023923.11	719	803	868	913	970	952	223	225	334
ENSMUSG00000138654.1	0	0	0	3	0	0	0	0	0
ENSMUSG00000084583.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000132771.1	0	0	0	1	0	0	0	0	0
ENSMUSG00000117168.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000130009.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000129288.1	0	0	1	0	0	1	0	0	0
ENSMUSG00000117204.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117041.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117181.3	4	5	6	2	6	3	18	7	15
ENSMUSG00000126939.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000139439.1	2	5	3	1	0	3	0	0	2
ENSMUSG00000133706.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000126858.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000023927.16	3493	4053	3767	4286	4387	4571	2278	1310	2787
ENSMUSG00000102973.2	1	3	3	7	3	4	0	1	1
ENSMUSG00000102212.2	0	1	2	2	2	1	0	0	1
ENSMUSG00000103779.2	1	0	0	1	1	1	0	0	0
ENSMUSG00000102744.2	4	6	4	9	10	7	0	0	0
ENSMUSG00000103216.2	15	3	14	9	7	7	2	0	3
ENSMUSG00000103753.2	1	0	0	0	0	0	0	0	0
ENSMUSG00000103358.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000102600.2	0	0	0	0	0	1	0	0	0
ENSMUSG00000103378.2	0	0	0	1	0	2	0	0	1
ENSMUSG00000117175.3	0	0	1	0	0	0	0	0	0
ENSMUSG00000127013.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000100150.5	1	1	0	0	0	0	0	0	0
ENSMUSG00000117170.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000132740.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132661.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132701.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132783.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134376.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117033.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117076.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000131927.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000133430.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117035.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000123883.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000098552.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000035580.11	0	1	0	3	0	2	0	1	2
ENSMUSG00000126765.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000135582.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117244.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117194.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000132505.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117089.2	2	0	0	0	1	0	0	0	2
ENSMUSG00000117248.2	0	0	5	2	1	3	0	0	0
ENSMUSG00000117241.2	0	0	2	0	0	3	0	0	0
ENSMUSG00000023931.6	3	3	3	2	3	2	2	0	3
ENSMUSG00000143920.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117111.2	0	3	2	0	1	1	0	1	1
ENSMUSG00000017831.9	2521	2623	2783	2713	2806	3031	1367	770	1587
ENSMUSG00000117128.2	1	5	2	1	6	1	4	1	0
ENSMUSG00000044957.4	6	1	6	7	9	11	2	1	4
ENSMUSG00000139189.1	0	1	0	2	0	1	0	0	0
ENSMUSG00000000708.15	5470	5862	6066	5606	6274	6445	2549	1424	3098
ENSMUSG00000141695.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000096517.2	1	0	1	0	0	0	0	1	0
ENSMUSG00000023940.15	3	8	2	4	3	6	0	1	0
ENSMUSG00000126270.1	13	14	18	17	16	16	4	2	1
ENSMUSG00000107430.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107684.2	1	1	1	0	0	4	1	0	0
ENSMUSG00000123744.1	2	1	1	2	2	0	0	0	0
ENSMUSG00000121640.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000062036.11	0	0	0	0	0	0	0	0	0
ENSMUSG00000117211.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106327.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000136032.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000105075.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000104949.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000105885.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000023122.7	0	0	0	0	0	0	0	16	0
ENSMUSG00000021631.9	11	12	16	14	5	11	12	4	14
ENSMUSG00000105732.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000105235.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000132790.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000105921.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000105147.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000129053.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000105473.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000023943.8	0	0	0	0	0	0	0	0	0
ENSMUSG00000104810.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000102572.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000023945.8	1	0	0	0	0	0	0	0	0
ENSMUSG00000117006.2	2	1	3	3	1	2	1	0	0
ENSMUSG00000099747.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117149.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000127577.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000090704.3	1	0	1	4	0	0	0	0	0
ENSMUSG00000117316.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000089514.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117132.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000130942.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138861.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117340.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117249.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117283.2	1	1	1	0	1	0	0	0	1
ENSMUSG00000090790.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000138368.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117090.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000024172.11	12	0	0	0	0	1	0	0	0
ENSMUSG00000091504.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000124533.1	3	4	9	1	8	1	0	0	1
ENSMUSG00000024174.10	161	132	154	130	175	141	65	59	77
ENSMUSG00000088499.4	0	0	0	0	0	3	0	1	0
ENSMUSG00000117237.2	1	0	0	0	1	0	0	0	0
ENSMUSG00000032915.7	7	3	2	3	7	8	2	3	7
ENSMUSG00000117045.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000093740.2	0	1	0	1	0	0	0	0	0
ENSMUSG00000057835.8	93	99	129	113	121	109	65	48	69
ENSMUSG00000003198.11	133	129	170	175	172	163	56	61	117
ENSMUSG00000127348.1	5	3	1	6	4	4	0	3	3
ENSMUSG00000059912.5	0	0	2	0	0	0	1	0	0
ENSMUSG00000143650.1	1	0	0	0	3	0	1	0	0
ENSMUSG00000062101.13	103	126	133	139	140	96	57	47	99
ENSMUSG00000003206.8	10	2	10	0	5	1	0	3	5
ENSMUSG00000097077.3	0	4	4	2	2	0	0	1	3
ENSMUSG00000003208.10	344	288	346	360	327	396	137	122	184
ENSMUSG00000039154.9	38	39	36	38	32	25	3	5	10
ENSMUSG00000011589.10	9	1	3	0	0	1	1	4	4
ENSMUSG00000038781.8	131	170	158	131	128	192	123	176	139
ENSMUSG00000003199.17	707	883	842	723	704	718	1201	848	1147
ENSMUSG00000084755.2	3	6	8	4	3	5	4	7	0
ENSMUSG00000003200.11	783	713	768	711	671	836	269	235	372
ENSMUSG00000129225.1	0	0	0	1	0	0	0	0	0
ENSMUSG00000002835.10	70	90	84	113	79	66	61	44	53
ENSMUSG00000129036.1	2	0	0	0	0	0	0	0	0
ENSMUSG00000019578.12	544	558	655	588	545	540	424	196	362
ENSMUSG00000132304.1	13	16	19	21	23	15	3	2	6
ENSMUSG00000002833.12	3395	3337	3810	3751	3353	3868	1197	896	1319
ENSMUSG00000002831.16	9669	4799	8999	5767	5877	9823	5172	2875	5295
ENSMUSG00000011305.12	1210	931	1291	1227	842	1146	247	463	501
ENSMUSG00000037095.9	1	3	0	2	4	2	4	6	7
ENSMUSG00000121227.2	3	0	5	0	4	0	4	5	3
ENSMUSG00000001227.13	306	264	391	292	224	242	254	146	261
ENSMUSG00000044469.9	25	41	52	42	40	32	26	67	37
ENSMUSG00002075797.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000019579.14	521	510	545	564	507	574	278	277	326
ENSMUSG00000126368.1	5	0	0	8	2	0	0	0	5
ENSMUSG00000001229.10	1804	1843	2110	1640	1810	1982	1479	1165	1810
ENSMUSG00000117176.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117172.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000065491.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000129178.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000043683.5	9144	10720	9998	9919	9761	10339	17138	8840	16757
ENSMUSG00000047123.9	547	445	543	566	470	570	51	79	76
ENSMUSG00000024197.11	2732	2598	3396	2723	2515	3098	650	978	1187
ENSMUSG00000138059.1	0	0	0	0	0	0	0	0	3
ENSMUSG00000122467.1	7	20	12	9	9	10	5	2	7
ENSMUSG00000073380.3	13	8	37	14	11	12	2	2	7
ENSMUSG00000001228.15	31	24	29	16	14	25	7	6	8
ENSMUSG00000024201.13	1604	1760	2011	1961	1896	1963	756	594	916
ENSMUSG00000125937.1	0	1	1	0	0	0	0	1	0
ENSMUSG00000013236.18	1205	1291	1230	1398	1329	1312	1066	902	1696
ENSMUSG00000098339.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000140842.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000135268.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000135310.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137937.1	7	14	8	5	8	10	5	0	0
ENSMUSG00000044526.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000128783.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110218.3	121	62	74	84	114	96	14	14	54
ENSMUSG00000042625.17	2664	2109	2872	2576	2647	2755	1058	1108	1585
ENSMUSG00000071054.13	4850	3858	5229	4760	4968	5260	1702	1494	2217
ENSMUSG00000049760.7	2317	2558	3090	2338	1888	2675	998	913	1450
ENSMUSG00000120175.2	144	158	175	183	129	159	54	30	73
ENSMUSG00000057863.7	5017	4534	5535	4656	3707	5018	2500	1896	2795
ENSMUSG00000041168.11	6200	6464	7277	6508	6086	6905	3751	3085	4475
ENSMUSG00000040828.11	23	10	8	8	7	11	0	0	2
ENSMUSG00000134618.1	1	0	0	0	1	0	0	0	0
ENSMUSG00000002372.10	2366	2196	2734	2489	2272	2453	1212	815	1332
ENSMUSG00000121599.1	0	0	0	0	0	0	0	2	0
ENSMUSG00000054723.7	121	201	261	232	238	199	83	77	90
ENSMUSG00000002379.8	2572	2609	3071	2445	1894	2660	1752	1748	2761
ENSMUSG00000121836.1	3	0	1	0	0	0	0	0	0
ENSMUSG00000117146.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000039481.6	143	147	183	152	117	143	126	50	87
ENSMUSG00000007603.10	1793	1744	2082	1832	1845	1928	677	529	847
ENSMUSG00000090273.4	2	5	12	9	9	4	4	6	3
ENSMUSG00000024206.16	92	73	90	86	58	97	72	22	87
ENSMUSG00000124659.1	3	1	2	1	1	0	0	0	3
ENSMUSG00000121209.2	2	5	2	1	2	2	0	0	1
ENSMUSG00000124155.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000024207.9	1	0	0	0	0	0	0	0	2
ENSMUSG00000139640.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000024209.10	12	10	15	22	18	10	5	4	6
ENSMUSG00000024212.11	1442	1376	1437	1396	1473	1566	827	573	1146
ENSMUSG00000045019.5	0	0	0	0	0	1	0	0	0
ENSMUSG00000117245.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000125117.1	2	11	14	7	6	7	2	4	3
ENSMUSG00000002660.9	1127	1110	1393	1052	864	1104	721	634	788
ENSMUSG00000002661.15	638	822	859	762	646	740	387	302	481
ENSMUSG00000002664.3	0	5	8	5	2	4	1	1	4
ENSMUSG00000002658.10	2106	1964	2624	2076	1827	2281	679	453	784
ENSMUSG00000109739.2	6	7	4	4	4	2	6	1	4
ENSMUSG00000007670.11	2640	2327	2900	2809	2827	2908	722	616	1039
ENSMUSG00000127454.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000011486.15	3	5	1	0	4	1	1	0	0
ENSMUSG00000091390.2	18	11	15	7	22	16	0	1	4
ENSMUSG00000046329.15	3128	2541	2832	3419	2947	3504	474	792	645
ENSMUSG00000044279.16	34	28	29	47	24	30	2	20	2
ENSMUSG00000002668.9	33	19	33	16	27	12	7	15	14
ENSMUSG00000117297.2	0	2	2	0	0	0	0	0	1
ENSMUSG00000119983.2	2	2	0	2	1	1	1	0	0
ENSMUSG00000062591.6	173	56	45	26	31	65	18	20	49
ENSMUSG00000079414.7	10	3	5	2	4	4	0	0	2
ENSMUSG00000035678.9	6	4	7	4	7	7	4	6	5
ENSMUSG00000117064.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000019489.8	0	0	0	0	0	0	0	0	0
ENSMUSG00000005824.8	1	0	2	0	0	1	2	1	1
ENSMUSG00000136869.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000024164.16	1321	804	867	710	1074	533	284	8389	717
ENSMUSG00000099066.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000139120.1	1	2	3	2	2	6	3	1	1
ENSMUSG00000005823.10	1697	1547	2055	1928	1642	1796	703	499	867
ENSMUSG00000129338.1	0	1	5	2	5	1	3	3	0
ENSMUSG00000019487.12	4653	4796	4796	4682	4476	4996	5406	3213	5828
ENSMUSG00000118457.2	1	1	1	1	3	3	3	0	0
ENSMUSG00000131831.1	8	13	16	19	4	15	2	1	5
ENSMUSG00000034116.18	31	22	29	14	7	15	8	10	15
ENSMUSG00000004730.16	68	26	73	37	30	28	21	24	69
ENSMUSG00000090655.4	0	0	0	1	0	0	0	0	0
ENSMUSG00000117223.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000127048.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127087.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117082.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000084428.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117022.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000038048.9	0	0	0	0	0	0	0	0	0
ENSMUSG00000071052.5	5	5	5	4	7	9	1	1	1
ENSMUSG00000142265.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117281.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117271.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117188.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000046952.10	0	1	0	0	0	0	0	0	0
ENSMUSG00000117100.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117298.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000024227.15	2	4	4	4	2	10	1	2	4
ENSMUSG00000086594.4	4	10	10	6	5	5	4	1	4
ENSMUSG00000024228.13	664	684	860	778	911	779	123	164	148
ENSMUSG00000129608.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000077629.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000134403.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125920.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000077562.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117184.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117178.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000125107.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130216.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117191.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000134143.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000101606.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000143938.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000064732.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000117112.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117134.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117288.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000127463.1	1	0	0	0	0	0	0	0	0
ENSMUSG00000117036.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000142341.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117320.2	0	0	0	0	0	0	0	0	0
ENSMUSG00002076265.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000093761.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117016.2	0	0	0	0	0	0	0	0	2
ENSMUSG00000136955.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000098123.2	6	7	6	7	6	3	14	8	21
ENSMUSG00000098156.2	0	0	1	0	0	0	0	0	3
ENSMUSG00000122931.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000126302.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117160.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000140826.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140792.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000133940.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117066.3	0	1	3	0	2	1	0	0	0
ENSMUSG00000064570.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000131928.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000048915.13	26	25	21	21	41	18	4	18	12
ENSMUSG00000130242.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128399.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127643.1	3	1	3	2	2	1	0	0	1
ENSMUSG00000132262.1	0	2	0	1	0	0	0	0	0
ENSMUSG00000138628.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000129968.1	5	2	1	3	3	3	0	0	3
ENSMUSG00000130010.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000023965.14	1248	1433	1398	1409	1529	1525	1442	754	1548
ENSMUSG00000139533.1	5	1	4	4	4	4	1	1	3
ENSMUSG00002075126.1	3	0	0	3	6	4	1	1	1
ENSMUSG00000088853.3	0	0	0	0	0	0	2	0	0
ENSMUSG00000090565.9	0	0	1	6	5	0	1	1	2
ENSMUSG00000091426.2	0	0	0	6	0	1	0	1	7
ENSMUSG00002074993.1	0	0	1	0	0	0	0	0	1
ENSMUSG00000133137.1	23	33	40	43	35	35	21	9	45
ENSMUSG00000133216.1	0	0	0	0	0	0	1	0	0
ENSMUSG00000133257.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117256.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000133175.1	1	2	0	2	0	0	0	0	1
ENSMUSG00000117225.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117060.2	4	1	2	2	0	5	1	0	3
ENSMUSG00000117014.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000123399.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142183.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000000127.16	567	768	702	722	712	765	300	156	270
ENSMUSG00000128114.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128076.1	2	1	1	4	1	3	0	0	0
ENSMUSG00000128153.1	68	95	70	73	86	58	28	18	31
ENSMUSG00000125400.1	21	15	24	30	26	20	9	5	6
ENSMUSG00000125441.1	6	3	2	5	4	4	0	1	3
ENSMUSG00000024083.17	10636	11329	11379	12392	13648	13491	3413	2141	4894
ENSMUSG00002076004.1	0	0	0	4	0	0	0	0	0
ENSMUSG00000120541.2	0	0	1	0	1	0	0	0	0
ENSMUSG00000098984.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000073377.11	0	0	0	0	0	0	0	0	0
ENSMUSG00000132722.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132759.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136405.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000024085.14	614	486	527	397	529	588	290	437	327
