gene_id	phase	se_meta	beta_meta	is_core	power_delta	low_power_flag
ENSMUSG00000097643.3	anchor	0.09268910904344135	-0.22314642745619584	FALSE	1	FALSE
ENSMUSG00000097649.5	anchor	0.08639770264257361	-0.4820101588535233	FALSE	1	FALSE
ENSMUSG00000097666.5	anchor	0.08659752201441939	0.3525001738600975	FALSE	1	FALSE
ENSMUSG00000097680.2	anchor	0.05550360659102693	-0.08184500816247386	FALSE	1	FALSE
ENSMUSG00000097705.4	anchor	0.02161818041448994	-0.24630097485545535	FALSE	1	FALSE
ENSMUSG00000097709.11	anchor	0.08645015986935295	-0.4654733881791916	FALSE	1	FALSE
ENSMUSG00000097711.2	anchor	0.06849298061468279	-0.896695566779852	FALSE	1	FALSE
ENSMUSG00000097713.2	anchor	0.09594950985432638	-1.2114302247244182	FALSE	1	FALSE
ENSMUSG00000097729.5	anchor	0.02389269089061292	-0.3210617266847215	FALSE	1	FALSE
ENSMUSG00000097742.3	anchor	0.07639422193232097	0.6336235152696731	FALSE	1	FALSE
ENSMUSG00000097743.3	anchor	0.02808964635785354	0.1075611887270422	FALSE	1	FALSE
ENSMUSG00000097746.3	anchor	0.05685979541735492	-0.02808292011143782	FALSE	1	FALSE
ENSMUSG00000097748.3	anchor	0.08280405520415197	0.04409519593013347	FALSE	1	FALSE
ENSMUSG00000097750.3	anchor	0.04876078305811881	-0.2439597084898169	FALSE	1	FALSE
ENSMUSG00000097760.4	anchor	0.06759486466950249	-0.28072646419244995	FALSE	1	FALSE
ENSMUSG00000097767.11	anchor	0.08110243924155654	-1.1042181676931364	FALSE	1	FALSE
ENSMUSG00000097768.5	anchor	0.05840781704350397	0.4932741074415859	FALSE	1	FALSE
ENSMUSG00000097772.10	anchor	0.03591676011492678	0.09245434095843108	FALSE	1	FALSE
ENSMUSG00000097777.10	anchor	0.05752480727870405	-0.2587791926686138	FALSE	1	FALSE
ENSMUSG00000097779.5	anchor	0.04218208304067842	0.16899844866926403	FALSE	1	FALSE
ENSMUSG00000097781.3	anchor	0.07927999829883164	0.0771023320396052	FALSE	1	FALSE
ENSMUSG00000097785.5	anchor	0.04535300343239293	-0.46494275529253126	FALSE	1	FALSE
ENSMUSG00000097787.5	anchor	0.07347847111408683	-0.20662510671791992	FALSE	1	FALSE
ENSMUSG00000097792.4	anchor	0.05838737997404958	-0.2371496205887117	FALSE	1	FALSE
ENSMUSG00000097793.4	anchor	0.05539782543381098	-0.4500906050995435	FALSE	1	FALSE
ENSMUSG00000097804.3	anchor	0.04438670437722256	0.40525666535702815	FALSE	1	FALSE
ENSMUSG00000097819.3	anchor	0.08126036579344809	-0.22120384498603593	FALSE	1	FALSE
ENSMUSG00000097820.5	anchor	0.08100854384230402	-0.2529357687801467	FALSE	1	FALSE
ENSMUSG00000097827.3	anchor	0.09566417745515172	-0.5000321797774755	FALSE	1	FALSE
ENSMUSG00000097828.3	anchor	0.07096907940543622	0.03332309415100254	FALSE	1	FALSE
ENSMUSG00000097842.4	anchor	0.06849235640502391	-0.3730150864774787	FALSE	1	FALSE
ENSMUSG00000097855.11	anchor	0.03771891901580968	0.01909112366144827	FALSE	1	FALSE
ENSMUSG00000097874.6	anchor	0.0791261575823891	0.2688062600370681	FALSE	1	FALSE
ENSMUSG00000097876.3	anchor	0.0477224769557121	-0.07401875831896074	FALSE	1	FALSE
ENSMUSG00000097882.5	anchor	0.06619644247885867	0.1665798478053117	FALSE	1	FALSE
ENSMUSG00000097885.9	anchor	0.0403358479846747	-0.42791671315543867	FALSE	1	FALSE
ENSMUSG00000097887.4	anchor	0.08583230697426919	-0.29947914190914465	FALSE	1	FALSE
ENSMUSG00000097888.4	anchor	0.09341838075072376	0.6391901131371361	FALSE	1	FALSE
ENSMUSG00000097892.4	anchor	0.07727128064787418	0.0355514273701529	FALSE	1	FALSE
ENSMUSG00000097906.2	anchor	0.03731509409418881	-0.4883735864318779	FALSE	1	FALSE
ENSMUSG00000097908.10	anchor	0.03836765099962536	-0.17798453277982562	FALSE	1	FALSE
ENSMUSG00000097915.5	anchor	0.07002586597605627	-0.25862113640697393	FALSE	1	FALSE
ENSMUSG00000097917.4	anchor	0.05159965048287829	-0.2047832177657589	FALSE	1	FALSE
ENSMUSG00000097924.4	anchor	0.08180985989355848	-0.629683025512891	FALSE	1	FALSE
ENSMUSG00000097944.4	anchor	0.03949590123852836	-0.2762214892399192	FALSE	1	FALSE
ENSMUSG00000097954.2	anchor	0.08603315221608898	-1.469567092113602	FALSE	1	FALSE
ENSMUSG00000097960.3	anchor	0.09092901640484634	-0.06885891642651468	FALSE	1	FALSE
ENSMUSG00000097970.2	anchor	0.09235885623720952	-0.4161069572654401	FALSE	1	FALSE
ENSMUSG00000097973.2	anchor	0.07469473924023524	-1.6409183848503668	FALSE	1	FALSE
ENSMUSG00000097974.4	anchor	0.05487486953880699	-0.5609375105599589	FALSE	1	FALSE
ENSMUSG00000097989.2	anchor	0.09488084010653636	-1.0879529750336363	FALSE	1	FALSE
ENSMUSG00000097990.2	anchor	0.07135890129535408	0.04404156288942664	FALSE	1	FALSE
ENSMUSG00000097993.9	anchor	0.05416504313398617	-0.6276608081689401	FALSE	1	FALSE
ENSMUSG00000097994.2	anchor	0.04235397003851304	-0.3492486639696671	FALSE	1	FALSE
ENSMUSG00000097997.3	anchor	0.07654609932129612	0.00821555663247074	FALSE	1	FALSE
ENSMUSG00000098002.2	anchor	0.08893024339298515	-1.51112390624942	FALSE	1	FALSE
ENSMUSG00000098021.3	anchor	0.08193033891130787	-0.24997876880903416	FALSE	1	FALSE
ENSMUSG00000098022.8	anchor	0.07825040061791595	-0.2089069788016252	FALSE	1	FALSE
ENSMUSG00000098024.4	anchor	0.05149549939905356	-0.29818669956192906	FALSE	1	FALSE
ENSMUSG00000098041.2	anchor	0.06894019066576579	0.07161295111376283	FALSE	1	FALSE
ENSMUSG00000098055.4	anchor	0.08779718215531859	-0.3558888837371547	FALSE	1	FALSE
ENSMUSG00000098056.2	anchor	0.07937809311006638	-1.605149849750569	FALSE	1	FALSE
ENSMUSG00000098062.2	anchor	0.09442443144074858	-0.5408642431342731	FALSE	1	FALSE
ENSMUSG00000098066.4	anchor	0.05510364771491969	-0.04278982423325123	FALSE	1	FALSE
ENSMUSG00000098091.2	anchor	0.08195007032588113	-1.3511732518013526	FALSE	1	FALSE
ENSMUSG00000098098.10	anchor	0.0487185754911402	-0.4888806830395116	FALSE	1	FALSE
ENSMUSG00000098102.2	anchor	0.08158593559120231	-0.41919817035050855	FALSE	1	FALSE
ENSMUSG00000098104.2	anchor	0.08072866740341286	-0.7895970718216471	FALSE	1	FALSE
ENSMUSG00000098105.2	anchor	0.0913294545631084	-1.72660401854655	FALSE	1	FALSE
ENSMUSG00000098108.10	anchor	0.07713177921614171	0.26181135763685304	FALSE	1	FALSE
ENSMUSG00000098112.9	anchor	0.02208765472326754	0.01251585770461573	FALSE	1	FALSE
ENSMUSG00000098113.2	anchor	0.07578697642561354	-0.9320083847062288	FALSE	1	FALSE
ENSMUSG00000098120.3	anchor	0.05021024610988743	-0.1034658770310961	FALSE	1	FALSE
ENSMUSG00000098134.2	anchor	0.02486596702847461	-0.04528293623667958	FALSE	1	FALSE
ENSMUSG00000098142.2	anchor	0.07964438844967701	-1.6729523703198068	FALSE	1	FALSE
ENSMUSG00000098154.3	anchor	0.07392169292053793	-1.378511627558965	FALSE	1	FALSE
ENSMUSG00000098176.3	anchor	0.04740105135294961	-0.29158993328667626	FALSE	1	FALSE
ENSMUSG00000098180.2	anchor	0.09400203468202668	-1.8884595904087815	FALSE	1	FALSE
ENSMUSG00000098183.2	anchor	0.05229887325965803	-0.03684285682324745	FALSE	1	FALSE
ENSMUSG00000098188.2	anchor	0.03562385495738259	0.6277196955484494	FALSE	1	FALSE
ENSMUSG00000098192.2	anchor	0.08489722725150356	-1.3855507214208187	FALSE	1	FALSE
ENSMUSG00000098196.3	anchor	0.04055919823676598	-0.05643972480531422	FALSE	1	FALSE
ENSMUSG00000098197.4	anchor	0.0722691591141811	-0.20806956389688536	FALSE	1	FALSE
ENSMUSG00000098206.3	anchor	0.05736480251507901	-0.3521061938489764	FALSE	1	FALSE
ENSMUSG00000098217.2	anchor	0.09022662164092306	-1.2394765178230098	FALSE	1	FALSE
ENSMUSG00000098219.2	anchor	0.0806733805591734	-1.592172147680304	FALSE	1	FALSE
ENSMUSG00000098222.3	anchor	0.08950131054108935	-1.116163251655088	FALSE	1	FALSE
ENSMUSG00000098224.2	anchor	0.09642622186610912	-0.5802310490942483	FALSE	1	FALSE
ENSMUSG00000098232.2	anchor	0.096088922104803	-1.1735355497013462	FALSE	1	FALSE
ENSMUSG00000098234.10	anchor	0.02680681652344507	0.29528206085336217	FALSE	1	FALSE
ENSMUSG00000098238.2	anchor	0.05527558800244384	-0.5157851027216207	FALSE	1	FALSE
ENSMUSG00000098240.2	anchor	0.08196342215073485	-0.8408615883581397	FALSE	1	FALSE
ENSMUSG00000098259.3	anchor	0.09211367544191706	0.11156773861642376	FALSE	1	FALSE
ENSMUSG00000098274.8	anchor	0.06828377932488895	0.23024912526419705	FALSE	1	FALSE
ENSMUSG00000098286.3	anchor	0.09570730772953516	0.1567079232492419	FALSE	1	FALSE
ENSMUSG00000098318.10	anchor	0.06279983289724932	-0.2235933925365644	FALSE	1	FALSE
ENSMUSG00000098322.4	anchor	0.06254383947970468	0.7028264384576618	FALSE	1	FALSE
ENSMUSG00000098332.3	anchor	0.04267959566967461	-0.20531344520414585	FALSE	1	FALSE
ENSMUSG00000098488.8	anchor	0.07147831313051636	-0.5247877796780153	FALSE	1	FALSE
ENSMUSG00000098557.2	anchor	0.0264137203365285	-0.5372284834857987	FALSE	1	FALSE
ENSMUSG00000098620.2	anchor	0.04712020960440141	0.11198681686660056	FALSE	1	FALSE
ENSMUSG00000098702.3	anchor	0.03535188805202792	-0.1858384632170016	FALSE	1	FALSE
ENSMUSG00000098708.10	anchor	0.05252016708700506	0.15439414985292746	FALSE	1	FALSE
ENSMUSG00000098715.7	anchor	0.05658921073628659	-0.23567423700581497	FALSE	1	FALSE
ENSMUSG00000098789.8	anchor	0.0900220056557522	-0.3977167825517767	FALSE	1	FALSE
ENSMUSG00000098814.4	anchor	0.04883633653456316	-0.100607991188593	FALSE	1	FALSE
ENSMUSG00000098905.3	anchor	0.03293654320745022	-0.17230588961336354	FALSE	1	FALSE
ENSMUSG00000098912.10	anchor	0.03991469819715187	-0.02843528331531242	FALSE	1	FALSE
ENSMUSG00000098923.2	anchor	0.02297166872623938	0.14942249393647794	FALSE	1	FALSE
ENSMUSG00000098973.3	anchor	0.05892235566222525	0.08918637940222447	FALSE	1	FALSE
ENSMUSG00000099083.8	anchor	0.01693630597506304	-0.10096482144997472	FALSE	1	FALSE
ENSMUSG00000099137.2	anchor	0.04049025834667653	0.20395293935861436	FALSE	1	FALSE
ENSMUSG00000099145.3	anchor	0.09609699263841982	0.1641392819941069	FALSE	1	FALSE
ENSMUSG00000099338.4	anchor	0.08420202050798062	0.6535958103582663	FALSE	1	FALSE
ENSMUSG00000099375.2	anchor	0.05618539514433104	0.26957089749671015	FALSE	1	FALSE
ENSMUSG00000099384.9	anchor	0.05971255480473895	-0.3267679981063958	FALSE	1	FALSE
ENSMUSG00000099397.2	anchor	0.05665827142827507	-0.4865849135893373	FALSE	1	FALSE
ENSMUSG00000099398.2	anchor	0.0652478239656483	0.5628358029058896	FALSE	1	FALSE
ENSMUSG00000099411.4	anchor	0.04607410009911543	0.4956635390498044	FALSE	1	FALSE
ENSMUSG00000099474.3	anchor	0.09127090986916456	-0.8521272997128352	FALSE	1	FALSE
ENSMUSG00000099478.2	anchor	0.03346262153659629	-0.2550304096375337	FALSE	1	FALSE
ENSMUSG00000099481.7	anchor	0.02890412929945436	-0.16351490446987152	FALSE	1	FALSE
ENSMUSG00000099552.3	anchor	0.0516689777914928	-0.2559294772106684	FALSE	1	FALSE
ENSMUSG00000099583.3	anchor	0.07931513424227203	0.4713003544087533	FALSE	1	FALSE
ENSMUSG00000099632.4	anchor	0.08117503149698273	-0.40566623307053135	FALSE	1	FALSE
ENSMUSG00000099672.3	anchor	0.07555313321779393	-1.420762494292717	FALSE	1	FALSE
ENSMUSG00000099681.3	anchor	0.03430999831834084	0.05691247060446267	FALSE	1	FALSE
ENSMUSG00000099689.7	anchor	0.03152864811627134	-0.3842683478004692	FALSE	1	FALSE
ENSMUSG00000099696.9	anchor	0.0513607665166637	-0.43713585085547063	FALSE	1	FALSE
ENSMUSG00000099757.4	anchor	0.03352169924229561	0.5525729431159679	FALSE	1	FALSE
ENSMUSG00000099759.3	anchor	0.08410828292251644	-0.4501483302124979	FALSE	1	FALSE
ENSMUSG00000099760.3	anchor	0.08982079769524029	0.18865384454632195	FALSE	1	FALSE
ENSMUSG00000099764.2	anchor	0.07420439585107409	-0.03531755537269635	FALSE	1	FALSE
ENSMUSG00000099835.2	anchor	0.07867742174414814	-0.44297702212115186	FALSE	1	FALSE
ENSMUSG00000099881.4	anchor	0.02269475115153973	-0.1449257332554944	FALSE	1	FALSE
ENSMUSG00000099913.2	anchor	0.08610564214865427	-0.6719229897953319	FALSE	1	FALSE
ENSMUSG00000099966.4	anchor	0.03238924670712589	-0.25495817350091304	FALSE	1	FALSE
ENSMUSG00000099974.2	anchor	0.04223474258184995	0.8472165610547553	FALSE	1	FALSE
ENSMUSG00000099998.2	anchor	0.09112757536642496	-0.4223868427646717	FALSE	1	FALSE
ENSMUSG00000100002.5	anchor	0.05740514155338605	-0.21387744442385428	FALSE	1	FALSE
ENSMUSG00000100005.10	anchor	0.06590233155807332	-1.0713521175080425	FALSE	1	FALSE
ENSMUSG00000100009.8	anchor	0.05019598248386953	0.07032634293295448	FALSE	1	FALSE
ENSMUSG00000100017.4	anchor	0.06290178072007133	-0.6533604753080265	FALSE	1	FALSE
ENSMUSG00000100033.2	anchor	0.09081511049131116	0.3912161235989502	FALSE	1	FALSE
ENSMUSG00000100071.3	anchor	0.08646246584083693	-0.15431855609394338	FALSE	1	FALSE
ENSMUSG00000100075.3	anchor	0.09673903457103906	-0.4563980757973444	FALSE	1	FALSE
ENSMUSG00000100078.2	anchor	0.08187668950925753	-0.5088006953511308	FALSE	1	FALSE
ENSMUSG00000100104.2	anchor	0.09206824739853	-1.016038042686346	FALSE	1	FALSE
ENSMUSG00000100110.3	anchor	0.09095774379269808	-0.3021680752771885	FALSE	1	FALSE
ENSMUSG00000100120.3	anchor	0.06650028870491136	0.1378960636086431	FALSE	1	FALSE
ENSMUSG00000100131.2	anchor	0.07142816506775251	-1.0618526859594264	FALSE	1	FALSE
ENSMUSG00000100150.5	anchor	0.03981918555805953	0.0141139895925025	FALSE	1	FALSE
ENSMUSG00000100164.3	anchor	0.05040405195553148	-0.3273468416289683	FALSE	1	FALSE
ENSMUSG00000100182.9	anchor	0.04717275944408431	-0.650296134817678	FALSE	1	FALSE
ENSMUSG00000100183.3	anchor	0.08101501890210425	0.2647738022294067	FALSE	1	FALSE
ENSMUSG00000100199.3	anchor	0.05257004227457859	-0.07155173421277271	FALSE	1	FALSE
ENSMUSG00000100201.2	anchor	0.0752337536093117	-0.4719213593916369	FALSE	1	FALSE
ENSMUSG00000100213.2	anchor	0.04842856798764634	-0.5928328505071214	FALSE	1	FALSE
ENSMUSG00000100215.2	anchor	0.05482611246731846	-0.20617852403480263	FALSE	1	FALSE
ENSMUSG00000100235.9	anchor	0.08453316294170225	-0.4551906409199743	FALSE	1	FALSE
ENSMUSG00000100280.5	anchor	0.04184879957536262	-0.24926026034957377	FALSE	1	FALSE
ENSMUSG00000100287.3	anchor	0.07263016868855156	1.6406117298648395	FALSE	1	FALSE
ENSMUSG00000100347.2	anchor	0.09747771135664292	-1.1328491170684956	FALSE	1	FALSE
ENSMUSG00000100392.4	anchor	0.05411388011006827	0.8619311251508477	FALSE	1	FALSE
ENSMUSG00000100410.4	anchor	0.0724213974859224	0.19003157254461855	FALSE	1	FALSE
ENSMUSG00000100455.2	anchor	0.04469644653144374	-0.20751629926945836	FALSE	1	FALSE
ENSMUSG00000100529.3	anchor	0.05088216299655283	0.2972883705614251	FALSE	1	FALSE
ENSMUSG00000100548.2	anchor	0.06629951283292657	-0.2185519133652593	FALSE	1	FALSE
ENSMUSG00000100594.4	anchor	0.06198856999904795	-0.16159699618494056	FALSE	1	FALSE
ENSMUSG00000100599.5	anchor	0.04175380056212615	-0.2985438723408513	FALSE	1	FALSE
ENSMUSG00000100615.2	anchor	0.04528098745935096	0.23619368837380883	FALSE	1	FALSE
ENSMUSG00000100622.2	anchor	0.0835685893406874	0.6540948615577916	FALSE	1	FALSE
ENSMUSG00000100627.9	anchor	0.07791296366153955	-0.00671065148167268	FALSE	1	FALSE
ENSMUSG00000100629.2	anchor	0.05503589457477432	-0.19405271551493716	FALSE	1	FALSE
ENSMUSG00000100658.4	anchor	0.03020281367800397	-0.5007002243776574	FALSE	1	FALSE
ENSMUSG00000100691.4	anchor	0.04228690062767892	-0.38178631687815245	FALSE	1	FALSE
ENSMUSG00000100801.2	anchor	0.03370333819115356	0.6990760755720696	FALSE	1	FALSE
ENSMUSG00000100813.3	anchor	0.05843423493443477	-0.2652988003223192	FALSE	1	FALSE
ENSMUSG00000100826.8	anchor	0.04446684755333513	-0.3215034198167864	FALSE	1	FALSE
ENSMUSG00000100862.2	anchor	0.06008808754123493	-1.2325182988264465	FALSE	1	FALSE
ENSMUSG00000100863.2	anchor	0.06642776901327738	-1.3480951883793575	FALSE	1	FALSE
ENSMUSG00000100876.2	anchor	0.07153948040419435	-0.536184321847899	FALSE	1	FALSE
ENSMUSG00000100880.3	anchor	0.09526044509259136	0.24045382754350617	FALSE	1	FALSE
ENSMUSG00000100937.2	anchor	0.08753920439876811	-0.22950770166838003	FALSE	1	FALSE
ENSMUSG00000100954.8	anchor	0.0755512028079367	-0.3709185623620467	FALSE	1	FALSE
ENSMUSG00000100975.3	anchor	0.03544426838177878	-0.28348131700342305	FALSE	1	FALSE
ENSMUSG00000101037.4	anchor	0.0880081866547152	-0.3419992107593887	FALSE	1	FALSE
ENSMUSG00000101067.4	anchor	0.08578077647142042	-0.35130486667142163	FALSE	1	FALSE
ENSMUSG00000101086.4	anchor	0.04916880726941528	-0.27415763613674604	FALSE	1	FALSE
ENSMUSG00000101102.4	anchor	0.05056889302801647	0.11074072660760503	FALSE	1	FALSE
ENSMUSG00000101111.2	anchor	0.05546026762857772	-1.360804743600785	FALSE	1	FALSE
ENSMUSG00000101133.3	anchor	0.07344249293075526	0.2182892032836045	FALSE	1	FALSE
ENSMUSG00000101174.9	anchor	0.08877588238746449	-0.7807548185525843	FALSE	1	FALSE
ENSMUSG00000101188.2	anchor	0.04321660191590115	-0.2316468233375497	FALSE	1	FALSE
ENSMUSG00000101191.8	anchor	0.06958828512217315	0.5167812285176482	FALSE	1	FALSE
ENSMUSG00000101210.2	anchor	0.09222357226727654	-1.0392097079882556	FALSE	1	FALSE
ENSMUSG00000101223.9	anchor	0.09706927258823268	0.4810637074412788	FALSE	1	FALSE
ENSMUSG00000101225.3	anchor	0.04326973102384329	-0.22014627078207308	FALSE	1	FALSE
ENSMUSG00000101249.2	anchor	0.04610037617923664	-1.1030466705027986	FALSE	1	FALSE
ENSMUSG00000101258.3	anchor	0.07822711042565342	-0.2595538486593194	FALSE	1	FALSE
ENSMUSG00000101304.4	anchor	0.04957697008485352	-0.16370702233528736	FALSE	1	FALSE
ENSMUSG00000101316.2	anchor	0.07686077318610454	-0.3030582894003141	FALSE	1	FALSE
ENSMUSG00000101335.2	anchor	0.03486109750664649	-0.11989156679368088	FALSE	1	FALSE
ENSMUSG00000101356.4	anchor	0.05684078946400713	0.27877912965396184	FALSE	1	FALSE
ENSMUSG00000101493.4	anchor	0.05304183366548688	-0.42749536459085086	FALSE	1	FALSE
ENSMUSG00000101517.9	anchor	0.0910859260650447	-0.1157972940266628	FALSE	1	FALSE
ENSMUSG00000101523.3	anchor	0.0491117110862003	-0.3924621507906766	FALSE	1	FALSE
ENSMUSG00000101585.9	anchor	0.0753068539668324	-0.282106637222723	FALSE	1	FALSE
ENSMUSG00000101586.3	anchor	0.07619356399267888	0.842890660980309	FALSE	1	FALSE
ENSMUSG00000101589.2	anchor	0.07986947268245925	-0.5941505385058657	FALSE	1	FALSE
ENSMUSG00000101609.5	anchor	0.03649138143955591	-0.23176019609283072	FALSE	1	FALSE
ENSMUSG00000101655.4	anchor	0.02821403224345016	-0.4021969027550385	FALSE	1	FALSE
ENSMUSG00000101678.4	anchor	0.07951622319940656	-0.11899679622358576	FALSE	1	FALSE
ENSMUSG00000101768.3	anchor	0.06928106936598565	-0.7223229246108444	FALSE	1	FALSE
ENSMUSG00000101795.3	anchor	0.03616934100691578	-1.1953108581044116	FALSE	1	FALSE
ENSMUSG00000101856.3	anchor	0.04642501101488872	-0.3136003000265046	FALSE	1	FALSE
ENSMUSG00000101872.2	anchor	0.05732807396443409	-0.11298608232733488	FALSE	1	FALSE
ENSMUSG00000101892.2	anchor	0.03168194394014295	0.06584779623679386	FALSE	1	FALSE
ENSMUSG00000101905.3	anchor	0.04248874115920542	-0.3990979325608656	FALSE	1	FALSE
ENSMUSG00000101942.3	anchor	0.06199226406482253	0.10620473588302806	FALSE	1	FALSE
ENSMUSG00000101968.8	anchor	0.07509673797185748	0.09029072327562922	FALSE	1	FALSE
ENSMUSG00000101970.11	anchor	0.02738712849645155	-0.20450919236488993	FALSE	1	FALSE
ENSMUSG00000102037.2	anchor	0.04876122124461773	0.7972346261318076	FALSE	1	FALSE
ENSMUSG00000102055.3	anchor	0.06363346551568858	0.3764377125917091	FALSE	1	FALSE
ENSMUSG00000102060.3	anchor	0.09543142555883344	0.05283791152087286	FALSE	1	FALSE
ENSMUSG00000102062.3	anchor	0.09617058366502286	-0.4036229175884551	FALSE	1	FALSE
ENSMUSG00000102070.2	anchor	0.04878752557452181	-1.4529535292442275	FALSE	1	FALSE
ENSMUSG00000102098.4	anchor	0.07566233000182807	-0.04673023932957287	FALSE	1	FALSE
ENSMUSG00000102101.3	anchor	0.05211026504141095	-0.13614551753318074	FALSE	1	FALSE
ENSMUSG00000102112.4	anchor	0.06005098894290116	0.40538926658905466	FALSE	1	FALSE
ENSMUSG00000102143.2	anchor	0.07924438864513694	0.08970349562630478	FALSE	1	FALSE
ENSMUSG00000102153.2	anchor	0.07045216957501865	-0.4874966999905838	FALSE	1	FALSE
ENSMUSG00000102184.2	anchor	0.06789632834419593	-0.711532423950381	FALSE	1	FALSE
ENSMUSG00000102193.2	anchor	0.08175031272303107	-0.00301563459399947	FALSE	1	FALSE
ENSMUSG00000102196.3	anchor	0.05915232074105154	0.5988869428454243	FALSE	1	FALSE
ENSMUSG00000102202.4	anchor	0.05847078867857502	0.01049305584782518	FALSE	1	FALSE
ENSMUSG00000102212.2	anchor	0.08387912779778986	-0.03372386394533728	FALSE	1	FALSE
ENSMUSG00000102243.2	anchor	0.0756416016264588	0.1825971738702433	FALSE	1	FALSE
ENSMUSG00000102252.6	anchor	0.02831094317878013	-0.07429078920644315	FALSE	1	FALSE
ENSMUSG00000102275.2	anchor	0.05914958786914588	-1.1862682687779116	FALSE	1	FALSE
ENSMUSG00000102278.2	anchor	0.08615078927494442	-0.30792479253737626	FALSE	1	FALSE
ENSMUSG00000102302.2	anchor	0.0462134416584274	0.15005942353806828	FALSE	1	FALSE
ENSMUSG00000102305.2	anchor	0.06145696518570569	-0.2345934323394511	FALSE	1	FALSE
ENSMUSG00000102323.2	anchor	0.09489631035483	0.24843377105968312	FALSE	1	FALSE
ENSMUSG00000102324.2	anchor	0.06303106604018519	0.04933109174309303	FALSE	1	FALSE
ENSMUSG00000102329.2	anchor	0.04384746010118336	0.4974284290023492	FALSE	1	FALSE
ENSMUSG00000102336.4	anchor	0.05385295544327936	0.33006738988001044	FALSE	1	FALSE
ENSMUSG00000102353.2	anchor	0.05995476189734149	-0.05959427881045606	FALSE	1	FALSE
ENSMUSG00000102374.2	anchor	0.0849366987152626	-0.11590828395496862	FALSE	1	FALSE
ENSMUSG00000102376.2	anchor	0.05310450231761984	0.5628951724928657	FALSE	1	FALSE
ENSMUSG00000102411.2	anchor	0.05904768540379936	0.18843053146248587	FALSE	1	FALSE
ENSMUSG00000102418.2	anchor	0.04627957022316623	0.2411718387029041	FALSE	1	FALSE
ENSMUSG00000102425.2	anchor	0.06786642141611489	0.8962659119199358	FALSE	1	FALSE
ENSMUSG00000102428.2	anchor	0.06966066624705593	0.1128547154434879	FALSE	1	FALSE
ENSMUSG00000102496.2	anchor	0.0727961227560922	-0.03108563666812539	FALSE	1	FALSE
ENSMUSG00000102543.6	anchor	0.09541710688024128	-0.0170644454983797	FALSE	1	FALSE
ENSMUSG00000102548.3	anchor	0.07935527941145562	-0.34300554120285015	FALSE	1	FALSE
ENSMUSG00000102550.2	anchor	0.06076202860999396	-0.89178331854176085	FALSE	1	FALSE
ENSMUSG00000102553.2	anchor	0.09422522333627016	-0.8959444024101583	FALSE	1	FALSE
ENSMUSG00000102554.2	anchor	0.08602432465481949	0.1968606226883512	FALSE	1	FALSE
ENSMUSG00000102555.2	anchor	0.06134344382724562	-0.17812841231122445	FALSE	1	FALSE
ENSMUSG00000102559.2	anchor	0.06252187251590047	0.5015172982741964	FALSE	1	FALSE
ENSMUSG00000102570.2	anchor	0.07177247695000757	-0.15349389052225854	FALSE	1	FALSE
ENSMUSG00000102571.2	anchor	0.08307615274362892	0.03894531414412142	FALSE	1	FALSE
ENSMUSG00000102573.2	anchor	0.06997955296127573	-0.1025388873014557	FALSE	1	FALSE
ENSMUSG00000102593.2	anchor	0.05220150796408631	-0.12338099810863971	FALSE	1	FALSE
ENSMUSG00000102600.2	anchor	0.05875987989584769	-0.1872497103180912	FALSE	1	FALSE
ENSMUSG00000102602.2	anchor	0.0399924992046873	0.113340928615395	FALSE	1	FALSE
ENSMUSG00000102608.3	anchor	0.0597226690591625	-0.6290805316671972	FALSE	1	FALSE
ENSMUSG00000102615.2	anchor	0.06628119840028578	-0.5404847823782398	FALSE	1	FALSE
ENSMUSG00000102649.2	anchor	0.07282381118992567	-0.2461085391357475	FALSE	1	FALSE
ENSMUSG00000102672.2	anchor	0.09198793991133078	0.09407214021061618	FALSE	1	FALSE
ENSMUSG00000102691.2	anchor	0.073510092035214	0.13791319960418208	FALSE	1	FALSE
ENSMUSG00000102704.2	anchor	0.05710243351080448	-0.11594902480253996	FALSE	1	FALSE
ENSMUSG00000102719.2	anchor	0.04784300932347939	0.4913686488040418	FALSE	1	FALSE
ENSMUSG00000102721.2	anchor	0.06955931863244623	0.19357877804809143	FALSE	1	FALSE
ENSMUSG00000102744.2	anchor	0.09512228030418012	0.5721722364979261	FALSE	1	FALSE
ENSMUSG00000102748.2	anchor	0.07805482893162724	-0.05014070598470279	FALSE	1	FALSE
ENSMUSG00000102752.2	anchor	0.04956645973501925	-0.2053190195828515	FALSE	1	FALSE
ENSMUSG00000102758.4	anchor	0.07251015586822622	-0.7085109637561542	FALSE	1	FALSE
ENSMUSG00000102776.2	anchor	0.07624616387139349	0.1868224404532038	FALSE	1	FALSE
ENSMUSG00000102780.2	anchor	0.05442016167778215	-0.14700552562388433	FALSE	1	FALSE
ENSMUSG00000102785.7	anchor	0.094875505104564	-0.5656565253621177	FALSE	1	FALSE
ENSMUSG00000102796.2	anchor	0.06642166589860439	0.2543051751992815	FALSE	1	FALSE
ENSMUSG00000102813.2	anchor	0.05827516626311213	0.07133579730670653	FALSE	1	FALSE
ENSMUSG00000102824.2	anchor	0.06149228696805201	-1.1876588263226584	FALSE	1	FALSE
ENSMUSG00000102861.2	anchor	0.05921195453858404	0.05649955318045662	FALSE	1	FALSE
